Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum, Tau_Ener_1, Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,type,type_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2
217.911,59.9675,138.939,78.9718,7.40172,-0.379528,3.5111,3.89062,488.625,164.632,323.992,1.49079,-0.59872,-2.08951,1,3,174.312,341.154,14.023,177.589,163.566,24.4958,1.92826,13.212,11.2838,1638.93,470.552,1168.38,4.28381,1.62948,-2.65432
130.839,35.9022,83.3708,47.4686,5.02506,1.42907,3.22707,1.798,192.713,145.21,47.5028,-1.15058,-1.15274,-0.00215297,1,3,74.8119,268.71,34.3312,151.521,117.19,43.7432,1.1378,22.4405,21.3027,910.031,663.388,246.643,3.52701,2.15589,-1.37112
293.052,203.94,248.496,44.556,16.9148,-9.57457,3.67012,13.2447,441.959,316.067,125.892,-0.971398,0.721579,1.69298,1,3,179.955,391.365,255.918,323.642,67.7238,53.6487,21.9463,37.7975,15.8512,2304.02,428.629,1875.39,-4.7931,-0.779182,4.01392
312.197,55.3261,183.762,128.435,3.69064,-1.08076,1.30494,2.3857,380.438,195.822,184.615,1.26438,0.360289,-0.90409,1,3,73.0198,187.254,66.2616,126.758,60.4963,26.5677,1.35141,13.9596,12.6081,909.597,706.229,203.368,4.28312,2.40246,-1.88067
432.275,183.234,307.755,124.521,30.6162,-7.5668,11.5247,19.0915,793.023,419.91,373.113,-0.930907,0.829173,1.76008,1,3,134.085,488.094,424.124,456.109,31.9854,74.8379,68.8455,71.8417,2.99622,1691.51,1374.86,316.651,4.74941,1.76635,-2.98306
173.356,8.46156,90.909,82.4475,2.49481,-2.49481,0,2.49481,517.7,428.275,89.4246,2.63914,2.23159,-0.407546,1,3,125.073,684.664,311.286,497.975,186.689,104.443,72.6308,88.537,15.9063,2118.69,1462.99,655.704,3.66677,1.73857,-1.9282
330.966,272.578,301.772,29.1941,14.1121,5.78321,9.94765,4.16444,505.718,437.56,68.1578,-0.573644,0.915904,1.48955,1,3,106.771,378.818,41.7187,210.268,168.55,25.5795,-8.37079,8.60435,16.9751,1738.49,364.263,1374.22,-3.9338,-1.1461,2.7877
209.218,118.85,164.034,45.1841,4.74647,1.86938,3.30793,1.43855,305.166,189.805,115.361,2.14277,0.553155,-1.58962,1,3,352.314,568.429,216.32,392.374,176.054,119.319,61.4667,90.3928,28.9261,2971.5,403.504,2568,3.43873,0.066733,-3.372
358.225,8.53355,183.379,174.846,12.5862,6.80936,9.69778,2.88842,382.041,203.899,178.142,0.659354,0.46617,-0.193184,1,3,79.4351,318.9,239.979,279.44,39.4605,40.2121,29.1178,34.665,5.5472,1311.41,1269.05,42.3635,-2.55043,-2.19365,0.35678
377.791,44.0647,210.928,166.863,4.92774,-2.38024,1.27375,3.65399,463.757,211.522,252.236,-0.897825,0.0747921,0.972617,1,3,43.7555,193.371,28.8394,111.105,82.2657,29.8583,7.4845,18.6714,11.1869,761.756,561.054,200.702,-3.84035,-2.30197,1.53838
998.538,256.328,627.433,371.105,94.1439,-91.9438,1.10005,93.0438,1706.27,883.201,823.067,0.552516,-0.874769,-1.42729,1,3,166.386,113.285,8.2359,60.7603,52.5244,22.3547,4.41961,13.3871,8.96754,1243.39,422.986,820.403,-6.06842,-2.62785,3.44058
925.274,371.347,648.31,276.964,30.8454,26.2926,28.569,2.2764,1142.44,681.356,461.083,1.41225,0.315071,-1.09718,1,3,2.35837,452.746,303.151,377.949,74.7977,50.3113,26.1696,38.2405,12.0708,2670.06,447.933,2222.13,4.67697,0.592689,-4.08429
275.016,228.713,251.864,23.1511,6.14625,5.48571,5.81598,0.330271,363.21,281.614,81.5968,2.41302,0.480898,-1.93212,1,3,69.435,473.606,224.736,349.171,124.435,91.5684,73.4022,82.4853,9.08313,1420.21,924.102,496.112,-3.68419,-1.62432,2.05988
215.492,79.889,147.691,67.8015,25.0437,24.4284,24.736,0.307691,463.016,342.297,120.719,2.66039,1.48063,-1.17976,1,3,121.854,334.04,111.035,222.537,111.502,22.7836,3.03714,12.9104,9.87323,1271.49,917.653,353.838,3.91646,2.09473,-1.82173
128.286,24.0171,76.1516,52.1345,7.92895,0.606854,4.2679,3.66105,568.922,301.909,267.013,-0.262707,2.05414,2.31685,1,3,60.8745,94.7784,15.5112,55.1448,39.6336,12.3175,4.0587,8.18811,4.12941,472.662,376.386,96.2758,4.14248,2.60815,-1.53433
568.039,326.526,447.283,120.756,6.82858,3.09476,4.96167,1.86691,864.289,742.056,122.232,0.937397,1.09284,0.15544,1,3,20.0298,604.231,412.749,508.49,95.7412,99.16,65.1195,82.1398,17.0202,2237.57,619.783,1617.79,4.15385,0.634468,-3.51938
149.253,15.3938,82.3234,66.9295,9.06682,0.0945997,4.58071,4.48611,345.905,180.366,165.539,0.134267,-1.42042,-1.55469,1,3,73.9788,314.302,13.5045,163.903,150.399,49.5533,-11.1083,19.2225,30.3308,1019.22,424.633,594.59,-3.65446,-1.60446,2.04999
360.367,23.1926,191.78,168.587,39.5882,15.5243,27.5562,12.0319,390.29,195.462,194.829,0.681343,0.13421,-0.547134,1,3,20.3901,238.363,74.2532,156.308,82.0546,32.6928,-2.89378,14.8995,17.7933,2633.59,2548.66,84.9376,-3.63952,-3.48368,0.155832
80.2471,7.39779,43.8224,36.4246,10.2014,2.07842,6.13992,4.0615,382.472,295.277,87.1955,-4.11321,-2.59514,1.51807,1,3,78.947,313.068,39.5883,176.328,136.74,53.8623,-14.159,19.8517,34.0107,2024.21,1372.53,651.682,4.98298,2.74095,-2.24203
347.681,181.23,264.456,83.2256,6.57958,2.28193,4.43075,2.14883,530.255,440.674,89.5812,-0.710725,-1.09831,-0.387582,1,3,132.518,564.33,94.5778,329.454,234.876,105.489,74.0499,89.7695,15.7195,2394.62,1478.94,915.686,4.21699,2.18025,-2.03674
474.625,53.5206,264.073,210.552,10.3954,2.53291,6.46414,3.93124,669.438,274.822,394.616,-0.957645,0.283368,1.24101,1,3,205.596,251.906,29.4595,140.683,111.223,34.2296,5.40448,19.817,14.4126,2792.07,1100.25,1691.82,-6.15971,-2.74566,3.41405
147.505,28.3194,87.9125,59.593,5.74852,1.33034,3.53943,2.20909,217.762,130.7,87.0625,-0.0237366,-0.949941,-0.926204,1,3,119.183,355.212,56.6406,205.926,149.286,33.2377,8.70742,20.9725,12.2651,2260.93,1781.91,479.021,-4.68111,-2.84764,1.83347
774.965,235.008,504.987,269.979,4.57453,4.57454,4.57453,-5.3948e-06,837.074,515.443,321.631,0.406163,-0.202954,-0.609117,1,3,138.795,489.101,212.797,350.949,138.152,98.3086,61.6202,79.9644,18.3442,2203.24,788.815,1414.43,4.46044,1.44364,-3.01679
342.036,190.688,266.362,75.6741,5.24118,2.55938,3.90028,1.3409,577.396,383.487,193.909,0.687253,-0.906364,-1.59362,1,3,46.9782,170.553,9.90754,90.2304,80.3228,33.3825,6.34748,19.865,13.5175,1158.44,854.893,303.546,-4.9423,-2.93869,2.00361
254.774,158.424,206.599,48.1751,7.82743,4.12531,5.97637,1.85106,372.591,324.172,48.4189,0.928625,1.0216,0.0929726,1,3,66.011,161.009,71.7953,116.402,44.6069,19.8306,1.50856,10.6696,9.16102,719.211,367.743,351.468,-4.56997,-1.81699,2.75298
246.409,6.21147,126.31,120.099,3.37179,1.65007,2.51093,0.860862,538.671,129.766,408.904,2.1286,0.232585,-1.89601,1,3,61.3263,108.358,34.6857,71.5219,36.8363,9.2207,2.64754,5.93412,3.28658,846.037,624.01,222.027,-5.33836,-2.85596,2.4824
246.311,133.597,189.954,56.3569,45.6124,41.7217,43.667,1.94536,1146.86,1090.44,56.4232,-2.46631,-2.43221,0.0340923,1,3,58.5922,345.599,199.513,272.556,73.0429,46.5797,25.6779,36.1288,10.4509,1984.95,275.104,1709.85,-3.88063,-0.0348414,3.84579
475.122,352.03,413.576,61.5459,3.40721,-3.40721,0,3.40721,721.601,453.048,268.553,-2.58643,-0.433497,2.15293,1,3,133.572,646.001,502.741,574.371,71.6302,76.4213,61.6063,69.0138,7.40749,1571.47,674.475,896.999,-3.79108,-0.572032,3.21905
81.3782,21.5266,51.4524,29.9258,2.53171,-0.0102766,1.26072,1.27099,136.792,106.678,30.1142,1.46207,1.35822,-0.103854,1,3,107.993,320.976,11.5788,166.277,154.698,34.3433,-6.78069,13.7813,20.562,1452.68,372.653,1080.02,-4.07647,-1.44541,2.63106
1185.9,361.953,773.929,411.976,4.4869,4.48691,4.48691,-5.3948e-06,1201.11,774.742,426.372,-0.218151,0.0454511,0.263602,1,3,163.287,510.723,213.414,362.069,148.655,85.5333,15.5667,50.55,34.9833,1964.24,594.317,1369.92,-3.98563,-1.07489,2.91075
167.93,41.2065,104.569,63.362,4.67156,2.09953,3.38555,1.28601,533.857,445.392,88.4656,1.26519,2.12815,0.862968,1,3,64.1444,346.254,10.9165,178.585,167.669,43.9768,5.85264,24.9147,19.0621,2329.12,1773.78,555.34,4.85282,2.98631,-1.86651
328.621,269.238,298.93,29.6912,1.92227,1.92227,1.92227,-9.53674e-07,565.275,501.45,63.8249,0.292653,-1.10668,-1.39933,1,3,97.4011,484.191,367.377,425.784,58.4069,87.6662,78.3502,83.0082,4.65801,1393.21,473.333,919.881,3.8802,0.431267,-3.44894
421.37,216.098,318.734,102.636,24.4262,22.7348,23.5805,0.845706,563.923,393.284,170.639,1.76371,0.668198,-1.09552,1,3,69.6458,747.426,332.725,540.076,207.35,99.9681,57.082,78.5251,21.4431,2783.39,686.803,2096.58,3.71497,0.710677,-3.00429
339.51,224.28,281.895,57.6153,14.7392,12.6576,13.6984,1.0408,434.361,344.509,89.8514,0.360388,-0.653375,-1.01376,1,3,75.9281,393.451,212.258,302.854,90.5963,86.6659,70.7092,78.6876,7.97837,2838.67,2383.5,455.176,-5.04881,-2.75161,2.29721
378.161,94.0509,236.106,142.055,1.19097,1.19098,1.19097,-3.8147e-06,495.447,238.019,257.428,-1.07388,0.127126,1.201,1,3,87.0854,148.911,6.70353,77.8074,71.1039,23.352,3.96014,13.6561,9.69592,1524.12,773.668,750.454,-6.03471,-2.98736,3.04735
256.1,153.98,205.04,51.0601,10.3546,7.32991,8.84227,1.51236,1040.61,970.283,70.3249,1.39302,2.23613,0.843112,1,3,33.9584,306.619,3.52686,155.073,151.546,61.392,-20.4954,20.4483,40.9437,1009.98,591.623,418.355,3.68274,2.01387,-1.66888
602.091,28.2997,315.196,286.896,5.02496,-5.02496,0,5.02496,667.498,373.207,294.29,-0.823675,-0.597772,0.225903,1,3,256.06,616.413,244.362,430.388,186.025,90.8845,65.3112,78.0978,12.7866,2929.04,918.581,2010.46,-4.45835,-1.38714,3.07121
641.16,25.2655,333.213,307.947,24.6933,13.0965,18.8949,5.79839,649.765,341.196,308.569,-0.150497,-0.211207,-0.0607095,1,3,8.98209,217.236,59.113,138.175,79.0617,37.1966,3.27085,20.2337,16.9629,1103.26,339.073,764.184,-4.50331,-1.54452,2.95879
207.913,6.95594,107.435,100.479,5.29117,1.117,3.20408,2.08708,223.002,116.09,106.911,-0.0423775,-0.397765,-0.355388,1,3,307.218,567.622,123.602,345.612,222.01,96.093,69.9392,83.0161,13.0769,1759.21,706.695,1052.51,3.57242,1.33445,-2.23797
428.275,245.166,336.721,91.5543,5.01657,2.37418,3.69537,1.32119,466.305,345.897,120.407,0.54163,-0.232691,-0.774321,1,3,147.661,284.172,69.5161,176.844,107.328,22.9341,-4.26411,9.33499,13.5991,1254.05,730.77,523.278,4.36326,2.09692,-2.26634
233.142,57.8318,145.487,87.6549,12.6219,8.78763,10.7048,1.91714,592.262,411.361,180.901,-0.346357,-1.69932,-1.35297,1,3,60.7843,232.259,45.6931,138.976,93.2828,21.0733,8.37587,14.7246,6.34873,809.417,213.582,595.834,3.53275,0.991522,-2.54123
194.142,144.233,169.188,24.9543,4.40239,3.93773,4.17006,0.232329,194.844,169.776,25.0674,0.174401,0.0796658,-0.0947351,1,3,294.616,515.929,217.789,366.859,149.07,79.843,27.9198,53.8814,25.9616,2202.86,686.082,1516.78,-4.24536,-1.23485,3.01051
778.759,29.1488,403.954,374.805,104.054,-95.9426,4.05586,99.9985,1027.57,583.473,444.096,1.45977,0.910908,-0.548859,1,3,81.852,304.799,65.4601,185.13,119.67,42.2851,17.112,29.6985,12.5866,2875.88,2504.78,371.099,5.09381,3.29661,-1.7972
422.173,308.034,365.104,57.0695,13.5613,11.0077,12.2845,1.27683,589.354,471.44,117.915,-0.608999,0.745273,1.35427,1,3,35.295,292.244,40.5527,166.398,125.846,17.7412,-0.266826,8.73718,9.004,1741.18,193.321,1547.86,-3.76048,-0.559433,3.20105
153.692,68.5758,111.134,42.5583,5.17774,-0.137575,2.52008,2.65766,306.381,140.039,166.342,1.33322,-0.706191,-2.03941,1,3,169.604,292.951,225.848,259.4,33.5513,25.5728,23.7554,24.6641,0.908709,693.111,635.965,57.1462,2.67007,1.54464,-1.12543
317.461,44.1691,180.815,136.646,13.1517,3.67909,8.4154,4.7363,396.467,213.632,182.835,0.207885,-0.592266,-0.800151,1,3,80.5029,337.005,120.684,228.845,108.16,33.826,1.46383,17.6449,16.1811,1899.73,826.21,1073.52,4.94253,1.95696,-2.98557
768.343,308.912,538.627,229.715,20.5871,17.41,18.9986,1.58856,770.245,539.036,231.208,0.130301,0.0165492,-0.113752,1,3,141.811,399.777,117.469,258.623,141.154,44.0047,5.23361,24.6192,19.3855,1896.32,956.249,940.073,-4.56499,-1.98164,2.58335
266.534,176.718,221.626,44.9079,8.19028,8.19027,8.19027,1.3487e-06,348.488,249.286,99.2021,0.936628,-0.493376,-1.43,1,3,216.627,421.43,287.461,354.445,66.9844,55.8362,34.2308,45.0335,10.8027,2393.51,779.505,1614.01,5.29785,1.42314,-3.87471
292.277,16.6018,154.44,137.838,2.41041,0.694355,1.55238,0.858028,415.355,270.859,144.496,-0.851922,-1.16144,-0.309522,1,3,325.204,132.418,5.33125,68.8748,63.5435,16.0523,2.62767,9.34001,6.71234,2614.61,382.688,2231.92,-6.65141,-2.39958,4.25183
319.877,256.793,288.335,31.5421,1.56006,1.56007,1.56007,-6.7435e-07,445.595,402.512,43.0827,0.0316116,0.862897,0.831286,1,3,37.0777,481.027,48.2931,264.66,216.367,41.8204,-6.64922,17.5856,24.2348,1589.17,487.794,1101.38,-3.5309,-1.22045,2.31045
154.652,95.1162,124.884,29.7681,7.0653,7.06531,7.0653,-6.7435e-07,286.315,223.559,62.7564,0.191591,-1.18569,-1.37728,1,3,149.582,295.032,212.292,253.662,41.37,30.817,21.9801,26.3985,4.41844,886.603,448.351,438.252,4.21991,1.16881,-3.0511
228.884,115.811,172.348,56.5369,3.51198,-1.35959,1.0762,2.43579,371.904,237.65,134.254,0.665072,-0.845122,-1.51019,1,3,94.3762,209.387,3.23133,106.309,103.078,34.6628,-8.90458,12.8791,21.7837,637.164,401.758,235.406,-3.46652,-2.00413,1.46239
272.707,10.8949,141.801,130.906,2.65586,-1.07492,0.790469,1.86539,350.972,145.888,205.084,-0.780291,0.239455,1.01975,1,3,416.137,393.664,275.357,334.51,59.1535,22.805,0.246725,11.5259,11.2791,1246.88,340.824,906.054,3.61195,0.190981,-3.42097
414.314,214.856,314.585,99.7287,32.4866,-12.9892,9.74867,22.7379,604.033,485.955,118.078,-0.439639,-1.00115,-0.561515,1,3,290.652,752.48,458.925,605.702,146.777,72.6993,53.4536,63.0765,9.62285,2869.75,2258.69,611.056,4.09496,1.99041,-2.10454
481.485,287.794,384.639,96.8457,6.84713,4.96778,5.90746,0.939674,627.379,520.446,106.933,-0.364836,-0.817286,-0.452451,1,3,76.5451,750.221,193.865,472.043,278.178,115.092,58.8414,86.9665,28.1251,2068.6,1205.65,862.949,-3.38491,-1.58728,1.79763
427.787,281.204,354.496,73.2913,9.10863,-6.21289,1.44787,7.66076,632.57,359.704,272.866,2.15989,0.171163,-1.98873,1,3,162.372,510.757,276.775,393.766,116.991,66.2745,48.3024,57.2885,8.986,1400.39,582.211,818.174,3.5693,0.936387,-2.63291
849.517,135.178,492.347,357.169,7.26163,2.77765,5.01964,2.24199,897.655,503.616,394.039,-0.237203,0.213312,0.450515,1,3,70.7059,345.11,89.6374,217.374,127.736,56.2225,3.01101,29.6168,26.6058,1044.36,594.554,449.806,3.59215,1.66278,-1.92937
256.88,208.517,232.699,24.1816,3.44439,1.64286,2.54362,0.900763,432.756,370.177,62.5791,-0.564723,1.03954,1.60426,1,3,48.0106,338.144,52.8181,195.481,142.663,39.3054,10.9384,25.1219,14.1835,1651.5,460.802,1190.7,-4.31192,-1.50064,2.81128
503.379,316.267,409.823,93.556,4.99344,2.29339,3.64342,1.35003,535.039,419.813,115.226,0.888195,0.220184,-0.668011,1,3,62.6571,381.859,7.7029,194.781,187.078,40.6539,10.9153,25.7846,14.8693,1345.27,835.17,510.104,3.79485,2.13453,-1.66032
248.857,122.565,185.711,63.1461,5.94309,1.82477,3.88393,2.05916,257.828,194.309,63.5184,-0.406012,-0.302454,0.103558,1,3,72.0493,443.528,193.186,318.357,125.171,71.7123,50.9514,61.3319,10.3804,2160.81,853.258,1307.55,4.67652,1.63947,-3.03705
290.648,233.035,261.841,28.8066,2.46753,2.46752,2.46752,4.76837e-07,324.502,280.107,44.3952,1.36963,0.371275,-0.998353,1,3,58.0618,270.213,145.981,208.097,62.1164,24.0728,6.15367,15.1132,8.95955,1322.42,811.653,510.771,-4.83337,-2.03718,2.79619
498.009,368.298,433.154,64.8553,16.3878,10.1141,13.2509,3.13687,657.905,501.125,156.78,-0.977352,0.552443,1.5298,1,3,48.7608,285.438,24.0534,154.745,130.692,17.4668,5.76788,11.6173,5.84943,2187.16,250.627,1936.53,-4.44896,-1.06114,3.38781
244.258,120.555,182.406,61.8513,6.23716,4.67568,5.45642,0.780738,522.921,429.996,92.9252,-0.537712,-1.50223,-0.964518,1,3,22.2963,255.606,77.1695,166.388,89.2181,31.4541,20.4869,25.9705,5.48362,1466.26,436.455,1029.8,4.75439,1.6171,-3.13729
247.141,95.7704,171.456,75.6851,3.67007,3.67008,3.67008,-3.8147e-06,772.839,429.767,343.072,0.622482,-1.56963,-2.19211,1,3,206.115,269.813,8.49263,139.153,130.66,18.8397,-9.09781,4.87095,13.9688,3027.42,166.211,2861.21,4.39216,0.613141,-3.77901
282.285,142.978,212.632,69.6537,6.95133,-0.808761,3.07129,3.88005,307.938,238.068,69.8705,0.540134,0.484197,-0.055937,1,3,120.966,260.608,50.867,155.738,104.871,33.3022,-6.88934,13.2064,20.0958,1191.74,374.067,817.674,-4.26471,-1.52227,2.74244
299.963,110.589,205.276,94.6869,16.3739,13.92,15.1469,1.22695,624.357,488.099,136.258,-2.41702,-1.5113,0.905718,1,3,232.113,482.119,142.108,312.114,170.006,75.3418,44.7979,60.0699,15.272,1444.49,442.245,1002.25,-3.33082,-0.870888,2.45993
234.461,8.2823,121.372,113.09,3.04509,-3.0451,-6.60725e-06,3.0451,477.042,286.794,190.249,-2.61501,-1.50493,1.11008,1,3,25.9916,132.705,37.7924,85.2489,47.4565,17.7823,2.24976,10.016,7.76629,671.435,121.137,550.298,4.0251,0.883273,-3.14183
282.84,230.309,256.574,26.2655,3.989,0.799506,2.39425,1.59475,343.407,259.002,84.405,1.69806,-0.13713,-1.83519,1,3,152.935,485.728,25.5768,255.653,230.076,48.3225,-1.1046,23.6089,24.7135,1975.59,1448.58,527.004,-3.88891,-2.41966,1.46926
281.717,74.3617,178.039,103.678,21.3879,-13.9644,3.71174,17.6762,577.424,233.193,344.232,-1.10039,0.767906,1.8683,1,3,81.3012,251.987,47.733,149.86,102.127,34.9742,8.96959,21.9719,13.0023,1363.65,984.76,378.889,-4.55463,-2.56975,1.98488
566.52,66.3966,316.458,250.062,7.07859,-4.18339,1.4476,5.63099,622.041,333.471,288.571,-0.22129,0.326417,0.547707,1,3,129.946,104.318,17.1232,60.7206,43.5973,19.6743,-3.07293,8.3007,11.3736,1558.43,1454.34,104.085,5.37839,3.86872,-1.50967
185.033,92.4027,138.718,46.3152,4.37019,0.727461,2.54883,1.82137,356.356,217.594,138.762,-0.739924,1.02133,1.76125,1,3,53.645,271.638,98.6162,185.127,86.5107,44.7506,12.3281,28.5394,16.2112,1771.64,1024.72,746.917,-5.24085,-2.39563,2.84523
118.91,13.2243,66.0672,52.8429,5.55908,0.0786347,2.81886,2.74022,144.302,76.5912,67.7104,1.28812,0.555857,-0.732267,1,3,71.1075,181.604,1.23301,91.4186,90.1856,28.272,-1.61009,13.331,14.941,1796.22,1189.89,606.332,-5.85059,-3.25777,2.59282
350.846,142.036,246.441,104.405,1.54502,-0.327006,0.609009,0.936015,369.443,251.878,117.565,-0.706559,-0.209655,0.496904,1,3,150.991,268.854,176.739,222.797,46.0575,43.7611,22.8771,33.3191,10.442,2424.71,606.734,1817.98,6.02635,1.6578,-4.36856
226.379,57.4158,141.897,84.4815,5.21881,1.48189,3.35035,1.86846,228.331,143.279,85.0519,0.251496,0.137469,-0.114028,1,3,233.177,678.702,120.646,399.674,279.028,66.6498,10.4874,38.5686,28.0812,2068.16,897.913,1170.25,3.55985,1.44786,-2.11199
462.224,70.6133,266.419,195.805,6.60484,-6.60484,0,6.60484,610.746,266.522,344.224,1.19203,0.0278998,-1.16413,1,3,89.7902,469.585,58.8307,264.208,205.377,85.6992,17.9066,51.8029,33.8963,2151.98,615.934,1536.05,4.18659,1.48607,-2.70052
169.483,11.8772,90.68,78.8028,2.09339,-2.09339,0,2.09339,372.565,110.122,262.443,1.22919,-0.643663,-1.87286,1,3,115.768,410.856,163.804,287.33,123.526,38.1123,-13.6381,12.2371,25.8752,1938.66,1609.84,328.82,-4.03986,-2.40832,1.63154
394.975,57.6984,226.337,168.638,6.6347,-4.84022,0.897237,5.73746,565.957,268.487,297.47,0.567054,-0.601188,-1.16824,1,3,358.008,428.711,330.213,379.462,49.2489,73.0583,57.2495,65.1539,7.90444,1049.23,524.594,524.631,-3.89422,-0.837584,3.05663
260.207,161.802,211.004,49.2024,11.0531,8.10585,9.57949,1.47364,408.387,286.914,121.473,-0.72917,0.823847,1.55302,1,3,35.2185,130.442,73.0049,101.724,28.7187,12.2495,4.52846,8.38897,3.8605,1012.48,623.088,389.397,-5.79754,-2.49875,3.29879
312.523,10.9498,161.737,150.787,12.909,3.27193,8.09049,4.81856,355.124,161.973,193.152,0.753027,0.0204387,-0.732589,1,3,77.8419,339.436,54.5307,196.983,142.453,51.9896,22.7458,37.3677,14.6219,1092.76,524.598,568.165,-3.69275,-1.63264,2.06011
956.814,166.418,561.616,395.198,29.0512,-5.93185,11.5597,17.4915,1829.34,658.301,1171.04,-2.3279,-0.578377,1.74952,1,3,35.076,633.945,97.734,365.839,268.105,55.3935,4.84905,30.1213,25.2722,2343.44,977.764,1365.68,-3.94994,-1.63872,2.31122
183.751,54.6869,119.219,64.5322,6.77841,-1.578,2.6002,4.1782,236.825,155.567,81.2579,1.46515,0.762063,-0.703089,1,3,247.001,338.535,7.4502,172.992,165.542,32.4167,-4.45874,13.979,18.4377,1309.32,427.85,881.469,-3.91081,-1.55446,2.35635
302.947,168.022,235.485,67.4625,10.0438,8.07104,9.0574,0.986358,376.247,302.398,73.8489,0.304802,0.736345,0.431543,1,3,104.221,435.58,236.438,336.009,99.5711,40.1874,17.3693,28.7784,11.409,2180.14,985.285,1194.85,4.91432,1.73805,-3.17627
407.937,236.456,322.197,85.7405,11.8394,5.79501,8.81722,3.02221,426.165,330.542,95.6235,0.249003,-0.225509,-0.474512,1,3,176.073,462.931,204.612,333.771,129.159,87.2436,66.7724,77.008,10.2356,1624.11,1039.71,584.394,3.98974,1.79967,-2.19008
300.37,227.556,263.963,36.4069,10.7778,5.32966,8.05372,2.72406,411.184,340.837,70.3475,-0.530707,0.745347,1.27605,1,3,104.041,338.029,93.0498,215.539,122.489,56.6674,12.5782,34.6228,22.0446,1455.79,413.138,1042.65,-4.09433,-1.26338,2.83095
252.911,150.92,201.915,50.9957,9.86683,9.4152,9.64101,0.225818,351.449,216.791,134.658,1.24738,-0.378808,-1.62619,1,3,95.9984,279.666,63.7432,171.705,107.962,30.7629,-2.12226,14.3203,16.4426,1381.04,387.383,993.655,-4.36249,-1.45283,2.90966
263.668,203.785,233.727,29.9416,6.33775,3.25506,4.7964,1.54135,550.355,430.072,120.283,-0.848613,1.21918,2.0678,1,3,24.7427,351.372,82.7984,217.085,134.287,38.6588,9.80895,24.2339,14.4249,2364.92,1729.96,634.967,4.99976,2.76465,-2.23511
341.793,137.03,239.412,102.382,11.7973,-7.95332,1.92197,9.87529,409.781,253.721,156.06,-0.637225,0.343961,0.981186,1,3,313.206,518.28,432.551,475.415,42.8643,56.2613,49.2725,52.7669,3.49443,645.797,490.572,155.225,2.18717,0.227083,-1.96009
139.695,51.0129,95.3542,44.3413,9.48293,-6.03843,1.72225,7.76068,241.229,177.034,64.1952,-0.325904,-1.22984,-0.903933,1,3,21.54,307.129,36.5899,171.86,135.27,46.2389,-2.97332,21.6328,24.6061,1197.29,444.678,752.616,4.00362,1.60291,-2.40071
494.32,399.66,446.99,47.3302,58.4259,47.7715,53.0987,5.32719,593.663,458.292,135.371,1.51969,-0.191435,-1.71113,1,3,143.362,681.133,446.025,563.579,117.554,105.728,74.7521,90.24,15.488,3162,724.86,2437.14,-4.4513,-0.727072,3.72423
575.722,198.496,387.109,188.613,18.3946,4.05296,11.2238,7.1708,1914.29,1725.1,189.186,2.1066,2.17463,0.0680242,1,3,278.897,202.446,128.86,165.653,36.793,22.0663,12.5236,17.295,4.77138,1216.17,937.772,278.396,5.13103,2.41869,-2.71234
633.89,393.315,513.602,120.288,39.8435,20.4307,30.1371,9.7064,680.056,538.343,141.713,-0.279993,0.303877,0.58387,1,3,68.5416,572.69,155.516,364.103,208.587,97.1043,63.6431,80.3737,16.7306,1636.96,669.476,967.479,3.42521,1.20971,-2.2155
384.922,252.468,318.695,66.2268,6.47736,1.50603,3.99169,2.48566,515.059,328.381,186.678,-1.9419,-0.245611,1.69629,1,3,87.8463,462.752,30.331,246.542,216.211,58.7734,-19.1372,19.8181,38.9553,2219.27,399.935,1819.34,-3.88231,-1.06297,2.81934
145.159,84.8532,115.006,30.153,3.9219,3.46845,3.69517,0.226722,182.197,150.447,31.7505,1.08973,0.765716,-0.324016,1,3,189.744,417.509,261.195,339.352,78.1571,41.1485,26.1278,33.6381,7.51034,2046.5,374.164,1672.34,-4.19529,-0.439445,3.75585
400.229,16.921,208.575,191.654,60.6283,35.6578,48.143,12.4853,1122.05,340.166,781.887,1.02518,-1.05848,-2.08366,1,3,352.976,740.823,210.681,475.752,265.071,107.87,79.9827,93.9261,13.9435,2460.82,697.412,1763.41,-3.50115,-0.918726,2.58243
198.339,142.515,170.427,27.9121,3.392,-3.39201,-3.30362e-06,3.392,208.693,179.537,29.1566,0.0525372,0.325523,0.272986,1,3,163.562,283.501,39.0915,161.296,122.205,38.6471,4.95274,21.7999,16.8472,1277.9,608.346,669.558,-4.38723,-2.00192,2.38531
266.149,118.137,192.143,74.0061,5.95259,5.37991,5.66625,0.286341,395.401,220.958,174.443,-2.04259,-0.540365,1.50222,1,3,128.53,414.894,273.712,344.303,70.591,36.5616,11.2242,23.8929,12.6687,2776.21,1609.65,1166.56,-5.72073,-2.22365,3.49708
