Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum, Tau_Ener_1, Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,type,type_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2
916.375,19.9219,468.148,448.227,41.0706,-35.7213,2.67466,38.3959,1557.68,1084.71,472.97,-1.16297,-1.48322,-0.32025,1,5,138.744,200.272,26.7011,113.486,86.7852,21.9764,-5.53292,8.22175,13.7547,827.472,454.572,372.901,4.20119,2.06469,-2.1365
405.821,267.367,336.594,69.2272,22.5111,16.997,19.7541,2.75706,1275.31,1108.02,167.297,-0.330994,-1.86052,-1.52952,1,5,125.152,514.186,276.538,395.362,118.824,108.204,71.782,89.9929,18.2109,1484.62,1004.54,480.081,3.65309,1.58005,-2.07304
284.847,5.34926,145.098,139.749,2.5832,0.637023,1.61011,0.973088,583.163,359.056,224.107,2.60549,1.55562,-1.04987,1,5,96.0107,130.412,73.7422,102.077,28.335,19.4664,9.03189,14.2491,5.21724,1568.81,710.22,858.589,-6.73163,-2.62759,4.10405
319.763,152.42,236.091,83.6718,11.9736,0.964717,6.46918,5.50447,736.854,253.541,483.313,-2.05801,0.381254,2.43927,1,5,54.8546,251.241,2.94281,127.092,124.149,19.3377,-3.58154,7.87809,11.4596,2054.7,1465.52,589.186,-5.37523,-3.1363,2.23892
1104.3,389.721,747.009,357.288,13.9181,13.9181,13.9181,5.3948e-06,1403.58,907.889,495.692,-0.209157,0.644852,0.854009,1,5,87.9136,450.256,231.362,340.809,109.447,86.1706,70.1184,78.1445,8.02608,2923.59,1297.84,1625.75,-5.40098,-2.0107,3.39029
867.989,438.035,653.012,214.977,21.7355,9.79657,15.766,5.96947,920.77,681.342,239.428,0.764392,0.292567,-0.471825,1,5,22.3241,230.382,125.691,178.037,52.3453,28.2109,16.4382,22.3246,5.88631,2873.51,1231.6,1641.9,6.76043,2.6218,-4.13864
879.159,246.2,562.68,316.479,9.86734,-0.26305,4.80214,5.06519,891.04,563.921,327.119,-0.32396,-0.0658558,0.258105,1,5,434.113,383.202,241.15,312.176,71.0262,32.2845,17.0402,24.6624,7.62216,1415.27,832.014,583.257,4.43066,1.63574,-2.79491
328.882,25.1741,177.028,151.854,6.22469,4.33976,5.28222,0.942465,530.364,187.085,343.278,-1.12154,0.334268,1.4558,1,5,295.085,648.926,429.088,539.007,109.919,121.758,81.1795,101.469,20.2891,3583.28,1684.4,1898.87,-5.34554,-1.80402,3.54152
930.578,875.428,903.003,27.575,2.92674,-0.543479,1.19163,1.73511,1069.57,964.565,105.009,-2.37962,-0.367186,2.01244,1,5,20.938,969.104,898.54,933.822,35.2819,91.721,81.5255,86.6232,5.09779,2000.71,1009.51,991.204,4.41848,0.39011,-4.02837
275.287,78.9912,177.139,98.1479,16.8245,11.3361,14.0803,2.7442,875.459,769.788,105.671,1.76048,2.14865,0.388168,1,5,144.94,339.914,208.961,274.437,65.4766,43.0521,12.8195,27.9358,15.1163,836.574,426.376,410.198,3.52709,1.00612,-2.52098
235.727,69.2186,152.473,83.2541,4.67807,4.67807,4.67807,1.90735e-06,287.302,169.146,118.156,-0.423754,0.462615,0.886369,1,5,330.955,360.35,242.555,301.453,58.8972,48.3226,25.9549,37.1388,11.1838,2092.84,1784.76,308.077,-4.80191,-2.46415,2.33777
304.357,69.6246,186.991,117.366,18.3125,9.58508,13.9488,4.36373,989.52,773.087,216.432,0.875743,2.09735,1.22161,1,5,170.114,484.863,332.598,408.731,76.1329,103.331,75.1003,89.2154,14.1151,1303.08,791.138,511.94,-3.86438,-1.27147,2.59292
532.614,177.268,354.941,177.673,19.3902,7.36578,13.378,6.0122,1648,1418.22,229.777,1.31454,2.06227,0.747726,1,5,79.0737,370.853,128.392,249.622,121.231,49.0082,23.4293,36.2187,12.7894,1317.88,878.721,439.162,3.89023,1.92997,-1.96026
369.625,289.911,329.768,39.8569,5.95096,4.1908,5.07088,0.880079,617.195,569.284,47.9115,-0.516906,-1.1421,-0.625196,1,5,82.303,373.623,65.6706,219.647,153.976,36.4259,6.18463,21.3053,15.1206,2444.82,833.04,1611.78,5.04712,2.00802,-3.03911
632.865,171.876,402.371,230.495,-6.9749e-06,-1.46043e-05,-1.07896e-05,3.8147e-06,742.604,480.16,262.445,-0.0915816,-0.612209,-0.520627,1,5,577.338,682.719,4.66736,343.693,339.026,55.3489,23.9286,39.6387,15.7101,2698.31,1054.16,1644.16,4.04665,1.78544,-2.2612
183.648,83.9674,133.808,49.8401,5.59985,0.318039,2.95894,2.6409,350.517,233.007,117.51,-2.6549,-1.15267,1.50222,1,5,124.18,679.688,133.739,406.713,272.974,113.717,50.0729,81.8951,31.8221,5498.69,3227.38,2271.31,5.5683,2.76015,-2.80815
622.353,456.844,539.598,82.7542,10.7372,3.79768,7.26744,3.46976,632.24,546.731,85.5088,0.0921417,-0.161869,-0.254011,1,5,167.386,495.548,51.661,273.605,221.944,88.4984,52.3692,70.4338,18.0646,2914.23,1744.64,1169.59,4.88462,2.53873,-2.34589
543.754,384.57,464.162,79.5918,12.429,9.8555,11.1423,1.28677,1089.36,1006.51,82.8506,-1.12434,-1.40909,-0.284754,1,5,35.0771,387.904,224.586,306.245,81.659,34.501,14.5222,24.5116,9.98939,1886.31,798.229,1088.08,4.89295,1.61163,-3.28131
677.74,248.491,463.115,214.624,3.57878,-1.1857,1.19654,2.38224,2331.2,1306.96,1024.24,-0.547145,1.69765,2.2448,1,5,40.9027,309.994,63.4337,186.714,123.28,17.1358,6.57293,11.8544,5.28144,1447.04,319.452,1127.59,-4.03379,-1.13028,2.90351
388.075,68.954,228.515,159.561,22.2763,0.163494,11.2199,11.0564,742.467,404.949,337.518,0.206911,-1.17359,-1.3805,1,5,93.2517,486.76,57.0172,271.889,214.872,73.136,26.6161,49.8761,23.2599,3579.39,2800.44,778.952,4.98376,3.02276,-1.961
397.875,210.643,304.259,93.616,18.5998,18.5998,18.5998,0,1212.86,764.784,448.074,0.675418,-1.57239,-2.24781,1,5,108.903,473.764,193.845,333.805,139.959,33.2594,21.3357,27.2976,5.96186,1907.82,776.595,1131.23,4.26605,1.48706,-2.77899
719.096,547.133,633.114,85.9815,48.4555,44.8101,46.6328,1.82267,1621.84,1528.78,93.0602,-1.12574,-1.52828,-0.402542,1,5,141.903,370.886,283.383,327.134,43.7519,27.1135,9.89979,18.5066,8.60685,2217.12,513.524,1703.6,5.37646,1.02153,-4.35493
620.982,268.86,444.921,176.061,9.92646,1.23765,5.58206,4.34441,1345.48,989.048,356.428,-0.10617,-1.43705,-1.33088,1,5,55.6475,607.281,215.165,411.223,196.058,99.2013,66.0191,82.6102,16.5911,2044.98,1052.73,992.243,3.89392,1.58927,-2.30465
364.545,156.305,260.425,104.12,12.0364,5.27757,8.65699,3.37942,743.08,571.358,171.722,-0.33698,-1.42219,-1.08521,1,5,281.012,486.133,191.339,338.736,147.397,94.0626,26.2884,60.1755,33.8871,1730.91,1314.23,416.681,-3.72673,-2.03081,1.69593
452.027,154.823,303.425,148.602,19.3128,13.0711,16.192,3.12087,562.267,319.568,242.7,-1.39366,-0.320643,1.07302,1,5,483.056,444.132,295.924,370.028,74.1041,35.9745,3.39692,19.6857,16.2888,1599.64,948.407,651.235,-4.45666,-1.59368,2.86298
220.774,155.558,188.166,32.6077,7.31041,4.02935,5.66988,1.64053,520.551,473.34,47.2113,-0.660067,-1.57348,-0.913413,1,5,188.925,443.539,348.322,395.931,47.6084,18.6316,18.6316,18.6316,0,1411.17,1005.64,405.531,4.41575,1.58388,-2.83187
417.597,236.951,327.274,90.3232,-8.88224e-06,-1.26969e-05,-1.07896e-05,1.90735e-06,850.925,759.368,91.5572,-1.64989,-1.48478,0.16511,1,5,37.1608,433.968,184.913,309.441,124.528,84.8427,27.4235,56.1331,28.7096,2676.51,831.541,1844.97,5.03021,1.64263,-3.38758
252.494,58.7555,155.625,96.8694,16.3579,-11.3846,2.48665,13.8713,446.857,348.829,98.0278,1.38672,1.44631,0.059582,1,5,118.648,235.657,23.5406,129.599,106.058,28.6228,-11.5823,8.52025,20.1026,1854.83,488.319,1366.51,-5.24898,-2.00142,3.24756
289.883,127.844,208.864,81.0193,4.81491,4.81493,4.81492,-5.3948e-06,545.74,221.518,324.221,1.71823,-0.345663,-2.06389,1,5,641.339,944.185,789.416,866.8,77.3842,95.7082,72.568,84.1381,11.5701,3557.01,1198.1,2358.91,4.95507,0.84503,-4.11004
102.264,21.1879,61.726,40.5382,4.84577,0.756078,2.80092,2.04484,474.77,367.973,106.798,0.847809,2.47131,1.6235,1,5,173.187,225.488,25.1318,125.31,100.178,32.8245,-12.5442,10.1402,22.6844,1859.03,1314.1,544.926,5.41836,3.04095,-2.37741
190.928,22.5921,106.76,84.1679,9.78767,4.60307,7.19537,2.5923,943.653,572.913,370.74,0.201753,2.36442,2.16267,1,5,48.9028,616.459,25.5802,321.019,295.439,61.8871,26.8897,44.3884,17.4987,2009.27,1313.61,695.659,-3.58702,-2.08631,1.50071
819.859,464.386,642.122,177.736,2.55543,0.236017,1.39572,1.15971,1088.38,887.147,201.232,-1.3566,-0.84796,0.508642,1,5,58.279,481.64,200.382,341.011,140.629,80.0855,7.58649,43.836,36.2495,3552.75,943.383,2609.37,5.28821,1.67515,-3.61306
470.821,111.4,291.111,179.711,3.66026,3.66028,3.66027,-9.34406e-06,1072.52,629.968,442.555,-0.143486,1.40684,1.55033,1,5,57.0385,141.569,15.0659,78.3176,63.2516,9.51624,-0.806491,4.35488,5.16137,2349.05,2146.51,202.536,-5.83492,-4.00364,1.83128
584.153,443.6,513.877,70.2764,34.4846,0.0321236,17.2584,17.2262,2879.13,2791.41,87.7225,1.71952,2.37686,0.657347,1,5,50.205,514.584,133.62,324.102,190.482,65.0487,23.5951,44.3219,20.7268,3205.26,374.313,2830.95,-3.92622,-0.535429,3.39079
349.372,164.189,256.781,92.5913,3.65571,3.65572,3.65572,-1.90735e-06,451.793,353.683,98.1098,-0.49989,-0.843454,-0.343564,1,5,239.703,659.52,204.504,432.012,227.508,133.197,25.8753,79.536,53.6608,2281.77,1160.78,1120.99,3.91873,1.64243,-2.2763
530.205,383.789,456.997,73.2084,1.37366,-1.3737,-2.15792e-05,1.37368,1350.74,1276.85,73.8881,1.82182,1.68694,-0.13488,1,5,136.74,314.54,95.0803,204.81,109.73,51.1266,38.5874,44.857,6.26961,1415.98,597.159,818.818,-4.42788,-1.72944,2.69844
446.542,181.62,314.081,132.461,6.46756,0.923965,3.69576,2.7718,614.556,478.371,136.185,-1.21841,-0.982748,0.235663,1,5,171.523,530.42,90.7623,310.591,219.829,72.4552,-18.4511,27.0021,45.4531,3453.21,1528.76,1924.45,-5.13537,-2.27624,2.85913
535.001,137.521,336.261,198.74,11.4292,11.4292,11.4292,3.8147e-06,722.041,394.963,327.078,1.66459,0.58181,-1.08278,1,5,119.728,463.925,221.789,342.857,121.068,52.2645,-4.05126,24.1066,28.1579,1435.82,644.74,791.084,-3.80786,-1.24421,2.56365
854.386,34.8713,444.628,409.757,-7.62939e-06,2.28882e-05,7.62939e-06,-1.52588e-05,1392.91,446.797,946.113,-1.57809,-0.0987337,1.47936,1,5,55.9762,363.819,208.734,286.276,77.5424,42.7756,33.6629,38.2193,4.55635,1219.89,791.156,428.733,-4.06878,-1.67396,2.39482
402.517,309.182,355.85,46.6675,8.63132,6.35745,7.49439,1.13693,556.203,503.425,52.7779,-1.38753,-0.881717,0.50581,1,5,273.13,550.645,292.226,421.436,129.209,77.0429,47.9704,62.5066,14.5363,1955.91,1405.78,550.135,4.00096,1.87352,-2.12743
929.391,11.6279,470.51,458.882,24.3332,5.0522,14.6927,9.64049,1078.45,614.149,464.301,0.610204,0.762318,0.152114,1,5,21.6074,419.056,15.0164,217.036,202.02,52.1885,-12.2794,19.9545,32.234,2108.91,1388.43,720.474,4.48613,2.54274,-1.94339
208.607,32.1765,120.392,88.215,9.54085,1.2335,5.38718,4.15368,443.77,284.719,159.051,0.311172,1.50567,1.1945,1,5,280.387,470.68,247.914,359.297,111.383,84.6174,38.7313,61.6744,22.9431,1803.13,1096.55,706.58,-4.31305,-1.77925,2.5338
259.177,21.518,140.347,118.829,1.81887,1.81887,1.81887,-2.6974e-06,349.943,210.009,139.934,-1.5466,-0.959102,0.587502,1,5,218.743,516.129,383.606,449.867,66.2617,29.0936,15.0803,22.0869,7.00666,1853.18,683.377,1169.81,-4.5419,-0.978589,3.56331
498.198,73.2639,285.731,212.467,38.3207,26.4731,32.3969,5.92381,1022.58,321.797,700.787,-1.37659,0.486121,1.86271,1,5,166.089,254.033,64.3139,159.173,94.8595,24.0242,4.12747,14.0758,9.94835,2161.05,566.67,1594.38,-5.45636,-1.94227,3.51409
467.544,91.2981,279.421,188.123,36.4044,-12.1861,12.1091,24.2952,2272.06,1422.57,849.485,-0.123057,-2.31083,-2.18777,1,5,30.8186,170.977,11.3328,91.1548,79.822,13.3701,3.14956,8.25981,5.11024,1146.28,490.934,655.345,5.16277,2.36802,-2.79475
315.176,3.22644,159.201,155.975,5.18676,2.00833,3.59755,1.58921,544.603,356.562,188.041,-0.814735,-1.44539,-0.630656,1,5,117.143,361.313,46.1633,203.738,157.575,42.3235,21.8818,32.1027,10.2209,2002.35,1680.02,322.329,4.14129,2.79899,-1.3423
100.654,5.15744,52.9057,47.7483,14.3464,11.4212,12.8838,1.46261,162.844,55.1386,107.705,-1.61654,-0.163249,1.45329,1,5,350.211,370.731,55.0147,212.873,157.858,19.5863,-0.531598,9.52734,10.0589,3815.98,3167.74,648.241,5.48252,3.39209,-2.09042
529.556,370.884,450.22,79.3358,10.26,8.3673,9.31367,0.946368,647.223,551.956,95.2664,-0.0364838,-0.659962,-0.623478,1,5,112.173,517.486,394.638,456.062,61.424,26.8794,12.4667,19.6731,7.20633,4252.09,1350.83,2901.26,6.29722,1.74908,-4.54813
178.763,62.3718,120.567,58.1957,2.66217,0.48627,1.57422,1.08795,683.438,574.144,109.294,-0.999171,-2.2426,-1.24343,1,5,117.039,310.386,19.0459,164.716,145.67,27.1173,3.71785,15.4176,11.6997,1526.43,1051.87,474.563,4.3904,2.54095,-1.84944
302.023,106.068,204.045,97.9777,10.876,-2.28209,4.29694,6.57903,945.53,586.269,359.261,0.256352,-1.7168,-1.97315,1,5,97.5843,80.0827,3.99897,42.0409,38.0419,10.4804,-0.729568,4.87544,5.60501,842.351,196.816,645.535,-5.74848,-2.22485,3.52363
214.094,40.0677,127.081,87.0131,1.44344,-0.232396,0.605522,0.837918,472.302,304.166,168.136,0.242133,1.51908,1.27695,1,5,182.416,361.094,9.44684,185.27,175.823,34.3236,-5.4497,14.4369,19.8866,1916.87,528.064,1388.81,4.46358,1.70785,-2.75573
571.841,112.811,342.326,229.515,22,4.54657,13.2733,8.72669,2235.01,1662.99,572.016,0.699665,2.26296,1.5633,1,5,139.184,345.292,82.8452,214.069,131.224,36.6457,15.0247,25.8352,10.8105,1271.06,411.382,859.675,-3.83507,-1.26823,2.56684
537.797,193.639,365.718,172.079,2.64927,0.181137,1.4152,1.23407,1041.37,868.389,172.984,-1.61259,-1.5103,0.102285,1,5,86.2549,246.066,124.236,185.151,60.9149,43.8961,13.334,28.6151,15.2811,1758.6,641.211,1117.39,-5.51434,-1.91276,3.60158
507.766,261.708,384.737,123.029,19.7093,5.46057,12.5849,7.12436,933.44,629.818,303.622,-0.476578,1.0758,1.55238,1,5,317.935,670.177,396.743,533.46,136.717,65.1878,22.4968,43.8423,21.3455,3414.58,2656.43,758.145,4.6856,2.28813,-2.39748
281.484,168.662,225.073,56.4111,5.89008,0.588767,3.23942,2.65065,582.102,445.613,136.489,-0.225564,1.30522,1.53078,1,5,37.9768,228.113,2.19768,115.155,112.958,22.3997,-1.08336,10.6582,11.7415,2189.57,1646.2,543.369,-5.60454,-3.35184,2.2527
1074.7,494.326,784.51,290.185,15.8251,10.9191,13.3721,2.45304,1364.56,1028.25,336.311,-0.212477,-0.769046,-0.556568,1,5,123.806,664.707,121.225,392.966,271.741,102.98,61.5385,82.259,20.7205,2406.55,977.851,1428.7,3.90138,1.55784,-2.34354
592.595,363.302,477.949,114.646,7.23798,-4.21074,1.51362,5.72436,1177.79,1057.2,120.589,1.11454,1.4315,0.316957,1,5,299.053,801.714,474.001,637.857,163.856,73.8946,5.72025,39.8074,34.0872,2108.84,788.083,1320.76,-3.44725,-0.671337,2.77591
372.007,312.695,342.351,29.6561,5.9917,5.9917,5.9917,6.7435e-07,606.004,576.117,29.8869,-0.985898,-1.11057,-0.124676,1,5,245.562,667.922,435.346,551.634,116.288,88.6063,80.6441,84.6252,3.98108,2633.92,1075.36,1558.56,4.57082,1.28362,-3.28719
517.199,438.326,477.762,39.4363,3.42391,-3.42394,-1.32145e-05,3.42393,700.5,652.166,48.3343,1.48575,0.830385,-0.655369,1,5,56.4436,268.535,9.11375,138.824,129.71,35.2476,-25.6121,4.81772,30.4298,1866.74,909.272,957.466,5.25369,2.56669,-2.687
530.779,154.611,342.695,188.084,87.7727,86.5934,87.1831,0.589648,1871.59,1520.05,351.54,-0.930333,-2.16816,-1.23782,1,5,162.157,373.113,263.123,318.118,54.9948,40.4721,33.3511,36.9116,3.5605,2192.94,1655.05,537.895,-5.30362,-2.33269,2.97093
444.156,346.116,395.136,49.02,4.7392,-0.934761,1.90222,2.83698,707.324,656.478,50.8463,1.36084,1.09464,-0.266199,1,5,97.2662,576.308,201.301,388.805,187.504,93.3973,66.9562,80.1768,13.2206,2859.5,1377.62,1481.87,-4.69223,-1.93588,2.75635
1028.16,50.8922,539.525,488.633,6.62684,6.62682,6.62683,7.62939e-06,1187.32,561.275,626.046,-1.01616,-0.282746,0.733409,1,5,139.973,178.415,92.0702,135.242,43.1722,13.9313,1.65591,7.79359,6.13768,1912.38,1511.44,400.936,-6.0236,-3.10487,2.91872
561.195,391.586,476.39,84.8046,9.91358,2.06512,5.98935,3.92423,994.384,895.986,98.3983,-1.80252,-1.24519,0.557332,1,5,81.3196,487.054,58.8011,272.928,214.127,79.9511,59.1109,69.531,10.4201,2082.37,1059.19,1023.18,4.276,2.02994,-2.24607
525.649,49.8692,287.759,237.89,7.41077,-5.23244,1.08916,6.32161,879.342,514.876,364.465,0.195324,1.1857,0.990378,1,5,180.467,692.163,187.805,439.984,252.179,84.342,41.3746,62.8583,21.4837,2950.65,1644.54,1306.11,4.3207,1.99247,-2.32823
214.309,118.701,166.505,47.8038,3.12557,-1.17004,0.977765,2.1478,469.706,206.633,263.073,1.70907,-0.681012,-2.39008,1,5,56.5328,323.78,47.1362,185.458,138.322,33.1322,-14.329,9.40162,23.7306,1558.93,482.839,1076.1,-4.35095,-1.61069,2.74026
322.684,140.056,231.37,91.3143,6.60552,2.57898,4.59225,2.01327,414.452,299.499,114.953,0.0449407,0.749543,0.704603,1,5,408.994,736.752,9.24109,372.997,363.755,101.376,-41.1543,30.1108,71.2651,2273.76,1065.01,1208.75,3.57844,1.70971,-1.86873
931.481,254.587,593.034,338.447,41.1892,-28.1385,6.52537,34.6639,1165.74,792.101,373.64,0.356096,0.797964,0.441868,1,5,162.8,709.541,49.0488,379.295,330.246,100.985,59.6235,80.3042,20.6807,2210.1,1286.69,923.405,-3.57763,-1.89015,1.68748
372.633,9.14813,190.891,181.743,7.16993,4.46078,5.81536,1.35458,783.257,520.811,262.446,-0.750763,-1.66135,-0.910588,1,5,83.8003,211.778,110.929,161.354,50.4242,20.9977,8.77394,14.8858,6.1119,1411.49,864.007,547.485,-5.43797,-2.36214,3.07582
351.818,127.652,239.735,112.083,23.3889,-6.27816,8.55539,14.8336,926.874,432.839,494.034,-0.966591,1.19634,2.16293,1,5,187.922,435.461,159.656,297.559,137.902,53.3112,25.76,39.5356,13.7756,2927.87,1307.74,1620.13,-5.31493,-2.15992,3.15501
620.805,163.065,391.935,228.87,2.17131,-2.17129,1.07896e-05,2.1713,1005.86,580.781,425.079,-2.17632,-0.945991,1.23033,1,5,232.202,807.107,571.691,689.399,117.708,58.5543,31.5908,45.0725,13.4818,3894.46,2049.06,1845.4,-5.19697,-1.75263,3.44434
1671.94,379.564,1025.75,646.188,24.277,2.21161,13.2443,11.0327,1692.78,1037.48,655.295,-0.0162843,0.150561,0.166845,1,5,476.31,807.011,116.556,461.784,345.227,65.7157,-13.808,25.9538,39.7619,2619.94,1654.65,965.285,-3.63603,-1.9492,1.68683
1120.47,444.398,782.435,338.037,29.9629,-7.69004,11.1364,18.8265,1274.23,928.911,345.322,0.802418,0.602592,-0.199825,1,5,554.205,505.722,334.732,420.227,85.4952,85.2563,57.7665,71.5114,13.7449,1543.28,1312.98,230.297,3.44994,1.80419,-1.64575
901.698,842.984,872.341,29.3568,16.4915,-1.08945,7.70104,8.7905,1576.8,1200.07,376.731,4.08508,0.841723,-3.24336,1,5,45.6133,867.199,630.661,748.93,118.269,106.511,85.0738,95.7924,10.7186,2472.96,829.007,1643.95,-3.76622,-0.442491,3.32372
406.033,43.6161,224.824,181.208,15.7388,5.9354,10.8371,4.90171,826.471,596.34,230.132,-0.91201,-1.63087,-0.718857,1,5,221.941,361.825,139.18,250.502,111.323,43.1339,15.9611,29.5475,13.5864,1564.11,634.541,929.573,4.39167,1.57994,-2.81173
735.171,12.5014,373.836,361.335,16.7804,-2.29113,7.24462,9.53575,1087.06,668.205,418.854,0.627894,1.1844,0.556502,1,5,346.017,474.076,36.9599,255.518,218.558,54.463,-17.8325,18.3153,36.1477,2633.64,1365.2,1268.44,4.80367,2.35995,-2.44372
497.314,167.538,332.426,164.888,7.2845,3.97731,5.6309,1.65359,1864.13,1647.91,216.224,1.51376,2.28365,0.769893,1,5,9.63343,281.371,20.2731,150.822,130.549,33.5611,-4.81631,14.3724,19.1887,2113.87,1553,560.865,-5.15903,-3.02258,2.13645
97.4426,35.4296,66.4361,31.0065,0.793741,0.793741,0.793741,0,254.667,219.733,34.9339,-2.36378,-1.86563,0.498149,1,5,226.027,446.301,17.4261,231.864,214.438,70.5473,7.57956,39.0635,31.4839,1373.44,780.105,593.331,3.55724,1.88226,-1.67499
279.489,184.513,232.001,47.4879,26.7169,21.7191,24.218,2.4989,492.612,437.923,54.6892,1.78955,1.24767,-0.541873,1,5,274.275,488.47,382.866,435.668,52.8018,69.1526,52.4831,60.8178,8.33478,1583.08,1332.95,250.136,-4.01917,-1.78247,2.23671
298.025,13.762,155.893,142.131,5.73639,-5.73639,0,5.73639,1437.56,847.685,589.879,-0.276496,-2.37792,-2.10142,1,5,39.6803,210.723,7.92315,109.323,101.4,19.9512,0.276657,10.1139,9.83729,904.565,566.671,337.894,4.20206,2.32902,-1.87305
688.484,177.078,432.781,255.703,19.4444,-17.2904,1.07705,18.3674,1651.31,1155.7,495.612,2.91805,1.63831,-1.27974,1,5,14.6008,185.617,26.2423,105.93,79.6873,28.2275,13.9842,21.1058,7.12164,507.608,168.394,339.213,-3.1558,-1.02845,2.12735
836.495,627.564,732.03,104.466,19.3076,19.3076,19.3076,0,1324.9,1193.21,131.685,-0.363396,-1.07046,-0.707066,1,5,34.36,586.318,505.093,545.705,40.6126,89.7833,68.6199,79.2016,10.5817,2261.22,748.676,1512.54,5.13994,0.829526,-4.31041
399.562,183.753,291.658,107.905,8.70096,4.82389,6.76242,1.93853,815.453,686.294,129.159,2.11784,1.50026,-0.61758,1,5,194.549,227.079,74.7919,150.936,76.1437,19.6643,-0.823189,9.42057,10.2438,1389.87,598.65,791.216,5.08625,2.05456,-3.03169
354.123,290.471,322.297,31.8259,22.1265,16.2505,19.1885,2.93805,772.222,740.022,32.2002,-1.35004,-1.47278,-0.122739,1,5,112.467,515.488,76.7482,296.118,219.37,110.007,42.1451,76.0758,33.9307,2755.91,1064.78,1691.13,4.68143,1.95033,-2.73111
456.543,351.421,403.982,52.561,32.4073,26.7549,29.5811,2.82619,808.079,592.539,215.539,1.15866,-0.930361,-2.08902,1,5,101.874,551.102,453.349,502.226,48.8763,49.7018,47.6713,48.6865,1.01526,4728.45,1813.77,2914.68,6.73844,1.95714,-4.7813
897.725,184.357,541.041,356.684,10.4062,4.65412,7.53016,2.87604,2201.03,561.807,1639.23,-2.48207,-0.27585,2.20622,1,5,203.504,805.378,549.987,677.683,127.696,88.7214,61.6556,75.1885,13.5329,3284.28,1809.38,1474.9,4.77512,1.6372,-3.13792
954.593,318.59,636.592,318.002,25.6168,15.4422,20.5295,5.0873,1468.88,1149.02,319.857,-1.08924,-1.19603,-0.106789,1,5,101.781,627.303,475.787,551.545,75.7579,87.0931,54.1439,70.6185,16.4746,1148.2,624.293,523.911,3.11537,0.494218,-2.62116
459.459,300.386,379.923,79.5368,29.3981,29.3981,29.3981,-1.3487e-06,539.008,456.728,82.2799,0.359974,0.621862,0.261888,1,5,33.2506,466.848,306.293,386.57,80.2772,68.5801,40.9359,54.758,13.8221,3372.38,2069.09,1303.29,-5.8408,-2.3615,3.4793
872.084,266.79,569.437,302.647,31.6015,31.6015,31.6015,-6.60725e-06,1066.79,734.587,332.199,1.18124,0.742841,-0.438396,1,5,374.33,375.21,18.828,197.019,178.191,22.5719,0.284642,11.4283,11.1437,1650.88,1332.7,318.186,-3.78178,-2.59926,1.18252
473.307,294.402,383.854,89.4523,21.1459,15.0366,18.0912,3.05466,543.178,401.852,141.326,1.332,0.301595,-1.03041,1,5,528.832,1057.52,859.663,958.591,98.928,97.9821,78.0509,88.0165,9.96558,2710.27,1039.39,1670.87,3.91732,0.398357,-3.51896
372.441,100.152,236.297,136.144,8.14712,4.24487,6.19599,1.95113,406.013,236.65,169.363,-0.732982,-0.0480092,0.684973,1,5,472.971,606.22,305.997,456.108,150.112,90.0906,49.673,69.8818,20.2088,2000.26,1371.89,628.378,-3.87392,-1.76413,2.10979
283.267,184.18,233.724,49.5432,10.1029,6.01745,8.06015,2.0427,465.63,382.602,83.0276,0.0293461,-1.07575,-1.1051,1,5,112.115,217.572,30.3951,123.983,93.5883,47.9334,12.7663,30.3498,17.5836,1644.25,1147.73,496.523,5.26749,2.91526,-2.35223
322.45,135.952,229.201,93.2494,13.1639,4.5908,8.87734,4.28654,536.074,363.233,172.84,-0.193265,1.0343,1.22757,1,5,88.797,545.226,138.927,342.076,203.149,89.098,71.6216,80.3598,8.7382,2613.14,1789.22,823.921,-4.41502,-2.33735,2.07767
895.305,439.197,667.251,228.054,15.4584,10.4727,12.9655,2.49284,1635.97,800.414,835.557,1.35102,-0.621475,-1.97249,1,5,288.418,955.697,791.521,873.609,82.0882,101.779,62.7752,82.2773,19.5021,2173.3,1448.14,725.166,3.95796,1.08979,-2.86817
262.813,196.584,229.699,33.1144,7.14784,4.85847,6.00315,1.14468,1285.8,1248.19,37.6114,1.86279,2.37724,0.51445,1,5,20.4897,187.544,54.7962,121.17,66.374,27.6906,4.9719,16.3312,11.3593,1164.66,387.959,776.699,-4.98154,-1.83059,3.15096
250.604,69.7661,160.185,90.4187,0,0,0,0,540.689,414.238,126.451,-2.46908,-1.60359,0.865491,1,5,102.986,234.494,31.0736,132.784,101.71,16.4214,10.1812,13.3013,3.12007,1992.96,592.35,1400.61,5.48982,2.17546,-3.31436
290.917,169.406,230.162,60.7553,3.28881,-1.25057,1.01912,2.26969,507.064,431.619,75.4447,0.560435,1.24176,0.681322,1,5,122.89,364.726,5.35751,185.042,179.684,50.9707,-22.4176,14.2765,36.6942,1934.02,1040.44,893.576,-4.69792,-2.41187,2.28605
