type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2
0,63.9546,0.170929,32.0628,31.8918,2.73033,-0.247642,1.24134,1.48899,126.201,52.6334,73.568,0.398876,-1.07922,-1.47809,43.4251,103.296,29.9901,66.6431,36.653,17.2062,2.52129,9.86372,7.34243,576.588,533.304,43.2835,-3.33359,-2.76879,0.564799
0,63.0434,31.6227,47.333,15.7103,1.25684,1.25684,1.25684,-8.25906e-07,91.0782,47.734,43.3442,-1.80077,-0.127358,1.67341,33.499,181.711,57.0878,119.399,62.3115,26.0286,5.4796,15.7541,10.2745,237.302,165.596,71.7063,-1.36809,-0.846949,0.521143
0,61.4137,10.5658,35.9898,25.424,4.31489,-1.31051,1.50219,2.8127,126.871,36.8503,90.0203,1.72207,-0.214344,-1.93641,50.148,90.6618,41.549,66.1054,24.5564,7.7483,-2.13092,2.80869,4.93961,142.526,108.577,33.9497,1.91319,1.07984,-0.833353
0,36.2186,9.61094,22.9148,13.3038,1.10404,-1.10404,1.3487e-06,1.10404,138.556,125.129,13.4267,-2.2744,-2.38222,-0.107826,9.19333,43.9958,23.0035,33.4996,10.4962,8.85764,4.69323,6.77544,2.0822,57.2816,34.1791,23.1025,-1.42965,-0.00827726,1.42137
0,72.5284,18.2683,45.3984,27.13,5.63244,-3.39545,1.1185,4.51394,83.3298,51.1959,32.1338,1.07918,0.499634,-0.579549,15.5443,20.9026,0.280248,10.5914,10.3112,1.48628,1.48628,1.48628,0,88.59,68.3633,20.2268,-3.84617,-2.55164,1.29452
0,64.3164,15.1652,39.7408,24.5756,5.10678,-1.22201,1.94239,3.1644,243.943,92.3092,151.634,1.02028,-1.48573,-2.50601,31.8233,23.9125,6.33275,15.1226,8.78989,3.63433,1.01008,2.3222,1.31212,32.388,19.8407,12.5473,-1.64677,-0.759996,0.886777
0,65.9111,33.9737,49.9424,15.9687,3.2924,-2.11874,0.586829,2.70557,206.31,143.329,62.9808,-0.332347,1.71557,2.04792,41.7071,74.798,32.9825,53.8903,20.9078,10.7283,5.48402,8.10616,2.62214,91.1544,56.4165,34.7379,1.35872,0.267583,-1.09113
0,28.6463,5.0082,16.8272,11.819,2.52678,-0.494109,1.01634,1.51044,73.4118,20.3437,53.0681,1.54845,-0.633506,-2.18196,24.4503,39.0971,5.27399,22.1855,16.9115,6.20171,0.500909,3.35131,2.8504,43.0899,22.5629,20.527,-0.732386,-0.106976,0.62541
0,36.2788,8.9719,22.6253,13.6534,4.61168,-0.283928,2.16388,2.4478,69.7925,52.4489,17.3436,2.18596,1.48282,-0.703138,12.8562,39.0267,5.12068,22.0737,16.953,7.03164,-0.717274,3.15718,3.87446,95.88,31.02,64.8599,2.88051,0.864968,-2.01555
0,66.6282,19.0979,42.863,23.7652,2.56263,1.24722,1.90493,0.657702,233.629,208.887,24.7417,-1.98177,-2.26619,-0.284424,16.4041,77.0646,45.2166,61.1406,15.924,12.9186,9.29861,11.1086,1.80998,84.1975,67.3149,16.8826,-0.738981,-0.411555,0.327426
0,43.1047,1.67476,22.3897,20.715,3.30553,-0.989498,1.15802,2.14752,172.012,96.8867,75.1251,0.182941,2.14439,1.96145,10.8185,34.8305,15.174,25.0022,9.82822,8.26518,5.7462,7.00569,1.25949,115.341,28.8135,86.5276,3.34586,0.480856,-2.86501
0,59.9506,24.4445,42.1976,17.7531,2.98045,1.74952,2.36498,0.615461,108.302,80.1044,28.1977,2.2929,1.25564,-1.03726,17.8787,20.6243,0.81656,10.7204,9.90385,3.48078,0.27259,1.87668,1.60409,55.8545,15.0276,40.8268,2.95128,0.857566,-2.09372
0,57.0424,12.8951,34.9687,22.0736,7.70424,3.44734,5.57579,2.12845,71.5635,35.9734,35.5901,-1.2348,-0.180306,1.0545,12.3034,40.5998,19.6526,30.1262,10.4736,10.1551,5.07897,7.61701,2.53804,243.876,92.3796,151.497,5.14585,1.78233,-3.36352
0,28.8883,2.21089,15.5496,13.3387,2.95661,1.52194,2.23928,0.717334,68.7257,18.3906,50.3351,-2.58456,-0.581526,2.00304,11.5752,49.3296,11.7897,30.5597,18.77,11.1459,3.45024,7.29809,3.84785,148.667,32.0966,116.571,-2.72535,-0.21306,2.51229
0,47.1596,4.77881,25.9692,21.1904,2.09293,0.826609,1.45977,0.63316,66.9206,40.1043,26.8163,-0.287163,-1.00017,-0.713006,6.43403,25.004,0.175703,12.5899,12.4142,4.8191,-1.30719,1.75595,3.06314,39.7329,17.831,21.9019,2.03322,0.876554,-1.15667
0,50.6398,0.713942,25.6769,24.9629,1.97874,0.163695,1.07122,0.907523,57.4476,25.9495,31.4981,-0.84755,-0.13956,0.70799,8.90335,17.9335,1.77622,9.85487,8.07865,3.41806,-0.472877,1.47259,1.94547,47.3915,10.057,37.3345,2.34834,0.137814,-2.21053
0,44.9407,8.01177,26.4762,18.4645,4.76082,-2.50172,1.12955,3.63127,113.644,28.0848,85.5597,2.55814,0.344403,-2.21374,5.39136,34.128,7.88581,21.0069,13.1211,4.48006,-1.13362,1.67322,2.80684,47.3188,33.52,13.7988,1.28488,1.04189,-0.242988
0,100.586,12.1873,56.3867,44.1994,11.2171,8.8676,10.0423,1.17475,108.804,60.8908,47.9129,0.765198,0.358877,-0.406321,9.76128,202.518,37.9346,120.226,82.2917,17.8535,-3.73406,7.05974,10.7938,204.992,120.863,84.1292,0.251022,0.0846003,-0.166422
0,83.8264,22.3385,53.0825,30.744,3.49852,0.23513,1.86683,1.6317,117.125,86.1391,30.9864,-0.950828,-1.06467,-0.11384,2.79283,25.2727,3.12365,14.1982,11.0745,4.71848,1.19812,2.9583,1.76018,390.816,373.12,17.6956,5.00041,3.96154,-1.03887
0,83.3072,57.1426,70.2249,13.0823,2.83048,-0.13413,1.34817,1.4823,150.957,76.1464,74.8107,2.02149,-0.407425,-2.42892,3.6116,71.175,36.7117,53.9434,17.2316,17.5414,9.00412,13.2727,4.26863,857.161,809.751,47.4101,5.06677,3.40069,-1.66607
0,78.6787,49.9762,64.3275,14.3512,1.43184,1.43184,1.43184,4.12953e-07,186.345,164.696,21.6496,-0.622656,-1.59269,-0.970036,22.0809,141.511,72.9816,107.246,34.2645,11.8875,-0.0590301,5.91425,5.97328,167.086,107.415,59.6712,-1.15711,-0.010406,1.1467
0,45.1213,1.29022,23.2057,21.9155,2.63882,0.355455,1.49714,1.14168,56.8677,34.6073,22.2604,1.12287,0.953361,-0.16951,6.89231,24.8349,0.516272,12.6756,12.1593,4.04886,-1.6967,1.17608,2.87278,34.7276,13.39,21.3377,-1.47297,-0.321953,1.15102
0,81.221,63.3833,72.3021,8.91885,11.8442,10.1292,10.9867,0.857503,154.304,144.661,9.64312,1.70383,1.31407,-0.389763,56.0677,138.654,87.2605,112.957,25.6965,13.6345,2.93064,8.28259,5.35195,257.458,218.737,38.7209,2.23422,1.27863,-0.955585
0,97.6819,61.6193,79.6506,18.0313,3.59751,1.01274,2.30512,1.29239,164.353,142.645,21.708,0.561611,1.18664,0.625028,14.8991,153.49,73.1368,113.313,40.1765,29.3111,18.0275,23.6693,5.64181,213.833,150.493,63.3401,1.79303,0.770225,-1.0228
0,220.147,129.812,174.98,45.1672,13.4515,-9.28294,2.0843,11.3672,434.857,285.204,149.653,0.793931,-1.07054,-1.86447,47.2688,360.303,130.351,245.327,114.976,43.7261,27.0488,35.3874,8.33863,551.001,411.645,139.355,-1.73945,-1.1024,0.637046
0,61.378,8.78475,35.0814,26.2966,2.68139,2.68139,2.68139,6.7435e-07,225.443,172.7,52.743,-0.956189,-2.27643,-1.32024,24.5265,69.8613,17.5492,43.7053,26.156,14.6204,1.46423,8.04229,6.57806,85.4011,52.4859,32.9151,-1.27205,-0.601974,0.670078
0,61.1146,32.3921,46.7534,14.3612,0.51959,-0.519595,-2.6974e-06,0.519593,204.311,185.878,18.4325,-1.32154,-2.05715,-0.735605,13.306,59.7146,39.3579,49.5363,10.1784,10.3981,5.89467,8.14641,2.25174,88.5729,77.6951,10.8778,-1.31486,-1.0141,0.300758
0,162.926,143.56,153.243,9.68317,9.05289,6.06486,7.55887,1.49401,251.819,238.959,12.8597,0.234098,1.01307,0.77897,20.3287,221.004,92.0581,156.531,64.4728,29.1079,13.9462,21.527,7.58081,230.177,162.894,67.2828,-0.521427,-0.250447,0.27098
0,37.1848,2.92575,20.0553,17.1295,2.62478,1.26917,1.94698,0.677805,67.5506,23.0347,44.5159,-2.14003,-0.531225,1.6088,6.83686,70.0769,32.7152,51.396,18.6809,10.7371,1.79378,6.26546,4.47167,679.194,657.93,21.2639,3.71177,3.24111,-0.470657
0,40.5598,8.355,24.4574,16.1024,2.99727,-0.335657,1.33081,1.66647,94.1418,25.7174,68.4244,-2.44073,-0.315266,2.12546,3.67019,17.6689,2.12778,9.89832,7.77054,2.78946,0.549155,1.66931,1.12015,201.528,38.2966,163.231,-5.76541,-2.02802,3.73739
0,90.25,25.058,57.654,32.596,3.31562,-3.31563,-2.6974e-06,3.31562,256.674,183.874,72.7998,-0.386262,-1.8274,-1.44114,4.26989,21.4893,3.75636,12.6228,8.86648,3.17782,0.605034,1.89143,1.28639,517.1,364.216,152.885,7.59475,4.05507,-3.53968
0,87.4323,26.8385,57.1354,30.2969,2.74168,0.371585,1.55663,1.18505,156.187,93.95,62.2366,-0.265989,1.08152,1.3475,13.5819,79.2263,19.2848,49.2556,29.9707,13.767,1.09665,7.43182,6.33516,163.191,54.8358,108.355,-2.40696,-0.450107,1.95686
0,29.1814,0.744743,14.9631,14.2183,3.00515,0.582358,1.79375,1.21139,63.5226,16.302,47.2206,-2.27396,-0.404335,1.86962,6.75022,37.1239,16.7967,26.9603,10.1636,1.49163,-1.49163,-9.53674e-07,1.49163,88.8293,72.1971,16.6322,2.71185,1.64134,-1.07051
0,54.7668,8.99534,31.8811,22.8857,1.37103,-0.486619,0.442208,0.928827,64.8521,31.9795,32.8725,0.8253,-0.0773419,-0.902642,35.9742,50.2812,12.5799,31.4305,18.8507,7.04058,1.46367,4.25213,2.78845,149.461,56.3243,93.1363,3.46392,1.18412,-2.2798
0,70.7976,22.6961,46.7468,24.0507,1.76842,-0.510502,0.62896,1.13946,108.623,53.366,55.2573,0.947691,-0.525926,-1.47362,21.0877,25.2379,4.28116,14.7595,10.4784,5.61983,0.396223,3.00802,2.6118,64.3596,34.0608,30.2988,3.19404,1.47442,-1.71963
0,68.6634,10.9384,39.8009,28.8625,3.36968,-2.24914,0.56027,2.80941,86.205,42.5264,43.6786,-0.603743,0.36775,0.971492,24.6743,36.6936,2.36551,19.5296,17.1641,6.0968,1.05615,3.57648,2.52033,251.861,234.179,17.6821,-3.37341,-3.17544,0.19797
0,60.8735,13.2845,37.079,23.7945,2.08053,0.121972,1.10125,0.979278,61.6898,37.3424,24.3474,-0.3267,-0.115391,0.211309,41.9992,42.5422,8.54057,25.5414,17.0008,5.35847,1.24966,3.30406,2.0544,155.948,26.0672,129.881,-2.87911,-0.157043,2.72206
0,105.529,47.7597,76.6441,28.8844,5.86172,2.9746,4.41816,1.44356,206.141,88.8974,117.244,1.52275,-0.555741,-2.07849,27.5613,41.4953,23.2043,32.3498,9.14549,5.4563,2.65429,4.0553,1.40101,113.278,90.2588,23.0195,3.25654,1.68436,-1.57218
0,69.9252,20.9686,45.4469,24.4783,2.09904,2.09903,2.09904,9.53674e-07,124.733,71.4885,53.2444,0.38816,-1.0245,-1.41266,18.8509,25.8098,6.00125,15.9055,9.90428,4.65877,-0.0663013,2.29623,2.36254,231.977,16.0881,215.889,3.8218,0.0474422,-3.77436
0,55.7911,36.9669,46.379,9.4121,2.81686,0.611647,1.71425,1.10261,77.7986,63.1303,14.6682,1.83494,0.825677,-1.00927,43.8439,104.15,61.0589,82.6042,21.5454,11.1757,7.3307,9.25319,1.92249,106.133,84.3892,21.7434,0.277883,0.175549,-0.102334
0,59.1461,0.273384,29.7098,29.4364,7.20666,-3.08301,2.06182,5.14483,240.672,120.851,119.821,8.89301e-05,2.08061,2.08052,32.1138,28.3014,9.03915,18.6703,9.63115,3.98051,0.833872,2.40719,1.57332,57.0862,46.9639,10.1223,1.84769,1.57208,-0.275613
0,84.0914,52.6641,68.3778,15.7137,2.86914,0.125698,1.49742,1.37172,177.66,161.136,16.5244,-1.1934,-1.5019,-0.308497,32.4698,96.0406,28.1188,62.0797,33.9609,11.5914,4.39138,7.9914,3.60002,107.569,70.5373,37.0315,-0.912523,-0.502483,0.41004
0,31.5751,0.684355,16.1297,15.4454,4.74191,1.3248,3.03335,1.70855,52.9928,37.3922,15.6006,1.56927,1.48014,-0.0891327,19.4319,45.3224,16.6922,31.0073,14.3151,6.70195,2.36332,4.53263,2.16932,46.3116,31.3452,14.9664,0.285093,0.0233324,-0.261761
0,80.826,14.7149,47.7705,33.0555,2.70458,1.72022,2.2124,0.492179,103.666,61.2116,42.4546,-1.46974,-0.73255,0.737191,21.9485,39.8291,22.8101,31.3196,8.50952,5.13434,2.37077,3.75256,1.38178,50.7241,41.1698,9.55433,1.23408,0.767217,-0.466868
0,38.9507,7.52345,23.2371,15.7136,2.98568,-1.90015,0.542765,2.44291,137.438,113.744,23.6947,1.30843,2.27073,0.962306,20.3559,38.3155,18.5107,28.4131,9.90236,6.54792,2.43771,4.49282,2.05511,172.072,53.1774,118.895,-4.4119,-1.23518,3.17672
0,52.1219,8.48668,30.3043,21.8176,5.5435,4.10772,4.82561,0.717892,88.789,30.99,57.799,-1.48724,0.142384,1.62963,70.6229,148.531,61.7018,105.117,43.4148,33.4767,18.7418,26.1093,7.36743,975.5,119.287,856.213,4.13337,0.459185,-3.67419
0,87.5048,13.207,50.3559,37.1489,11.023,3.62432,7.32365,3.69933,171.099,73.9971,97.1019,-0.686528,0.92788,1.61441,29.1808,37.2538,15.7961,26.5249,10.7289,7.58813,4.79506,6.19159,1.39653,90.3522,75.0411,15.3111,-2.58491,-1.69664,0.888274
0,71.8056,33.2373,52.5214,19.2841,3.44132,0.376813,1.90907,1.53225,78.7556,57.5907,21.1649,0.866278,0.434557,-0.431721,20.6684,64.4181,33.6681,49.0431,15.375,7.70085,1.62867,4.66476,3.03609,200.039,184.364,15.6741,-2.016,-1.99885,0.0171516
0,78.0832,3.07788,40.5805,37.5027,3.62492,2.97432,3.29962,0.325299,188.771,144.791,43.9796,1.36512,1.94464,0.579519,52.9718,184.316,83.578,133.947,50.369,36.2912,12.6067,24.4489,11.8422,188.637,136.715,51.9217,-0.177246,-0.0917698,0.0854762
0,55.4919,16.8366,36.1642,19.3276,2.09914,-1.13315,0.482999,1.61614,126.983,38.4292,88.5539,-1.85106,0.351866,2.20292,4.30109,29.1603,7.87998,18.5201,10.6401,5.93501,1.80342,3.86922,2.0658,221.256,208.903,12.3523,-3.64546,-3.11402,0.531437
0,52.2794,27.7839,40.0317,12.2477,1.7522,-0.75861,0.496794,1.2554,112.002,40.1062,71.8956,2.51526,0.0597267,-2.45553,25.4203,70.8797,12.3152,41.5974,29.2823,6.15954,-2.08812,2.03571,4.12383,197.587,67.762,129.825,3.23814,1.06927,-2.16886
0,59.4614,8.48751,33.9744,25.4869,3.05327,0.490421,1.77185,1.28143,88.7483,34.3987,54.3496,1.24079,-0.149152,-1.38994,56.0408,104.183,71.3717,87.7773,16.4056,13.6856,4.41218,9.04888,4.6367,373.473,346.09,27.3826,-3.1304,-2.04821,1.08219
0,61.8793,0.314753,31.097,30.7823,4.50216,-1.08129,1.71043,2.79173,93.5906,32.5351,61.0555,1.60436,0.298219,-1.30614,3.53567,23.3868,2.94163,13.1642,10.2226,4.8856,1.84091,3.36326,1.52234,42.4974,31.4789,11.0184,1.87716,1.51174,-0.365425
0,100.091,19.5891,59.8399,40.2508,6.67504,2.55843,4.61673,2.0583,131.095,72.7295,58.3659,-0.273932,0.641551,0.915483,30.0722,21.8994,3.13309,12.5162,9.38313,4.91997,0.615367,2.76767,2.1523,29.2677,16.3973,12.8704,1.56243,0.745855,-0.816576
0,100.688,34.3741,67.5312,33.1571,5.55032,2.74562,4.14797,1.40235,483.477,325.622,157.854,0.012979,2.25528,2.2423,18.1563,61.6698,37.4856,49.5777,12.0921,6.85779,5.38658,6.12219,0.735602,161.66,143.373,18.2865,2.69499,1.72275,-0.972232
0,27.6551,3.23493,15.445,12.2101,2.0047,0.464732,1.23472,0.769984,37.547,20.7074,16.8396,0.0428787,-0.80101,-0.843889,15.1351,29.1552,5.30951,17.2323,11.9228,3.79465,-1.30498,1.24484,2.54981,112.888,76.3245,36.564,3.95169,2.16822,-1.78347
0,67.7319,7.36137,37.5467,30.1853,3.04461,1.77409,2.40935,0.63526,90.4676,42.0166,48.451,-0.571386,0.47956,1.05095,21.8634,166.854,2.36466,84.6092,82.2446,14.8165,-5.59489,4.61081,10.2057,199.293,111.783,87.51,-1.11548,-0.780128,0.335357
0,56.7566,35.673,46.2148,10.5418,1.60592,-0.0464898,0.779713,0.826203,178.244,165.607,12.6363,-2.56587,-1.94939,0.616475,20.6599,168.662,16.9854,92.8236,75.8382,14.9166,9.68228,12.2994,2.61717,585.325,460.64,124.686,3.36561,2.28439,-1.08123
0,40.6936,21.7326,31.2131,9.48053,2.96489,1.69195,2.32842,0.636473,88.6435,53.5834,35.0601,0.847875,-1.13412,-1.982,37.4419,63.4805,14.8188,39.1497,24.3308,10.3646,-3.09874,3.63291,6.73165,91.2358,60.7178,30.518,1.66086,1.00429,-0.656572
0,22.3877,0.967737,11.6777,10.71,1.92771,-1.92771,-3.37175e-07,1.92771,50.9848,25.1816,25.8032,2.92611,1.40287,-1.52324,14.4257,26.0955,1.73072,13.9131,12.1824,2.542,-2.542,-1.90735e-06,2.542,197.393,166.31,31.0829,4.75776,3.17242,-1.58534
0,66.7548,15.0985,40.9267,25.8282,7.16009,-2.3723,2.3939,4.7662,79.9113,49.0925,30.8187,-1.20902,-0.619486,0.589533,5.87171,20.1002,1.55722,10.8287,9.27149,3.00835,-0.363132,1.32261,1.68574,643.695,11.9665,631.729,5.35443,0.439835,-4.9146
0,27.0275,7.2184,17.123,9.90456,2.80313,-0.540833,1.13115,1.67198,109.689,77.3435,32.3457,-4.03931,-2.18839,1.85092,1.4765,26.7854,8.29044,17.5379,9.24746,7.07205,2.35885,4.71545,2.3566,184.563,21.2589,163.304,4.158,0.594491,-3.56351
0,49.0422,19.6657,34.354,14.6882,1.09496,1.09496,1.09496,-6.7435e-07,82.8095,35.885,46.9245,-1.53335,0.295839,1.82919,33.7392,24.5429,2.3754,13.4592,11.0838,5.21526,1.27276,3.24401,1.97125,78.2035,63.4142,14.7894,3.01325,2.23038,-0.782875
0,89.9728,65.7235,77.8481,12.1246,1.7816,1.12758,1.45459,0.327011,108.307,96.006,12.3011,-0.501879,-0.670184,-0.168306,8.33789,70.8018,29.5815,50.1916,20.6102,14.2911,8.66987,11.4805,2.81062,210.258,58.1516,152.106,3.20256,0.515406,-2.68715
0,82.7367,7.788,45.2624,37.4744,10.3299,-6.91896,1.70545,8.62441,545.768,250.599,295.17,0.356312,-2.39624,-2.75256,24.4431,43.9311,11.2382,27.5847,16.3464,7.58686,2.91923,5.25305,2.33381,115.387,71.073,44.3137,-3.24968,-1.59664,1.65304
0,97.8036,25.2541,61.5289,36.2748,7.54985,-4.69294,1.42846,6.1214,260.555,110.35,150.205,0.909829,-1.18843,-2.09826,6.47504,60.3067,29.6245,44.9656,15.3411,11.622,6.63114,9.12656,2.49542,125.558,46.2511,79.3067,-2.4552,-0.129256,2.32594
0,73.1154,1.02654,37.071,36.0444,2.14213,2.14213,2.14213,0,89.6049,37.3271,52.2778,1.01907,0.102423,-0.916645,24.3515,128.346,65.3843,96.865,31.4806,14.361,3.48787,8.92442,5.43655,334.633,98.062,236.571,-2.83294,-0.127639,2.7053
0,78.6492,15.4725,47.0608,31.5884,3.73724,0.139812,1.93853,1.79871,92.4011,56.8093,35.5918,0.136482,0.631991,0.495509,28.866,45.4272,23.7165,34.5719,10.8554,10.544,6.27892,8.41149,2.13256,54.3808,43.2958,11.085,0.728239,0.663736,-0.0645027
0,87.3372,26.4345,56.8859,30.4513,8.54208,-2.19263,3.17473,5.36736,125.313,90.9368,34.3758,-0.569887,-1.04505,-0.475164,40.5247,89.8338,53.4773,71.6556,18.1783,18.1281,7.42832,12.7782,5.34988,134.315,97.8462,36.469,-2.12614,-0.818192,1.30795
0,49.989,2.74904,26.369,23.62,2.69451,2.6945,2.6945,3.37175e-07,58.1356,33.8707,24.265,-0.49924,-0.732408,-0.233167,46.5583,58.1373,26.9711,42.5542,15.5831,7.44573,2.228,4.83687,2.60886,113.159,49.0766,64.0819,2.6281,0.536957,-2.09114
0,108.871,85.8816,97.3765,11.4948,3.3072,1.58578,2.44649,0.860714,129.075,115.981,13.0946,-0.0911818,-0.608301,-0.517119,17.3785,84.465,57.4701,70.9675,13.4975,8.72661,4.4062,6.5664,2.1602,143.845,128.464,15.3807,1.69927,1.19812,-0.501156
0,40.8364,7.39566,24.116,16.7204,1.59853,1.59853,1.59853,0,75.7659,24.3251,51.4408,1.9033,0.113878,-1.78943,13.2977,75.1115,46.0202,60.5658,14.5457,11.328,6.87507,9.10154,2.22648,743.629,688.394,55.2348,-5.13055,-3.12175,2.0088
0,60.5052,3.19069,31.848,28.6573,3.1284,0.483055,1.80573,1.32267,181.028,89.4083,91.6201,0.138052,-1.69182,-1.82987,47.8837,21.9876,5.31159,13.6496,8.338,3.69884,0.477358,2.0881,1.61074,643.616,186.063,457.553,8.00224,3.30411,-4.69812
0,62.6208,23.5844,43.1026,19.5182,3.96291,0.594479,2.27869,1.68421,221.848,163.593,58.2555,-0.252146,-2.00902,-1.75687,44.531,82.942,56.6327,69.7873,13.1546,14.7599,7.9114,11.3357,3.42427,138.603,70.766,67.8368,2.36575,0.0431126,-2.32264
0,83.0603,13.1602,48.1102,34.9501,4.3575,-2.401,0.97825,3.37925,253.858,131.661,122.197,0.258684,-1.66467,-1.92335,21.1869,64.7363,0.0231438,32.3797,32.3566,13.1602,-1.53113,5.81452,7.34565,320.926,215.47,105.456,4.43003,2.58237,-1.84766
0,48.2144,24.5951,36.4048,11.8097,2.58143,2.58143,2.58143,0,153.729,141.691,12.0379,-1.83872,-2.035,-0.196274,11.1293,41.8663,7.11792,24.4921,17.3742,7.31408,4.1222,5.71814,1.59594,88.945,26.7111,62.2339,2.30814,0.359499,-1.94864
0,110.713,67.0894,88.9013,21.812,2.90838,-0.511539,1.19842,1.70996,457.49,347.825,109.666,-0.257397,2.04057,2.29796,12.6976,147.857,129.644,138.751,9.10658,12.5968,9.17204,10.8844,1.71236,170.382,160.962,9.41957,0.738861,0.554,-0.184861
0,90.4005,14.0326,52.2166,38.184,8.31001,5.09642,6.70321,1.60679,105.324,53.5354,51.7891,1.00535,0.185143,-0.820204,17.9603,72.7449,13.3206,43.0327,29.7121,8.94409,0.0337558,4.48892,4.45517,93.2985,63.2516,30.0469,-0.94485,-0.931503,0.0133468
0,63.2072,1.63159,32.4194,30.7878,3.53975,1.23984,2.3898,1.14995,172.581,135.61,36.9716,-1.48664,-2.10941,-0.622769,38.9391,89.6621,68.6507,79.1564,10.5057,14.2921,9.02857,11.6603,2.63177,110.132,98.5027,11.6296,-1.0668,-0.673708,0.393093
0,90.596,40.2862,65.4411,25.1549,7.56972,5.2431,6.40641,1.16331,120.432,94.3887,26.0437,-0.644589,-0.905757,-0.261168,12.168,35.4281,8.31158,21.8698,13.5582,8.21821,2.0259,5.12205,3.09616,60.8349,42.4324,18.4025,2.07373,1.27316,-0.800571
0,48.0065,13.7874,30.8969,17.1096,1.95467,-0.999354,0.477657,1.47701,75.4294,53.1404,22.289,-1.89381,-1.13755,0.756262,10.1354,78.8787,60.9769,69.9278,8.95089,16.7933,11.7863,14.2898,2.5035,363.221,109.269,253.952,5.04335,1.00517,-4.03818
0,63.9406,32.0068,47.9737,15.9669,1.93278,-1.93278,0,1.93278,79.7255,54.3148,25.4106,1.54502,0.508657,-1.03637,15.9585,55.5799,34.9228,45.2514,10.3286,6.10602,6.10602,6.10602,-4.76837e-07,145.701,107.592,38.1098,-3.48981,-1.51,1.97982
0,140.853,108.557,124.705,16.148,3.30733,1.24684,2.27709,1.03025,141.663,125.466,16.1979,0.154899,0.108853,-0.0460456,35.2836,165.762,133.137,149.449,16.3125,7.77666,2.25495,5.0158,2.76085,216.98,197.746,19.2334,-1.35315,-0.783242,0.569911
0,91.6576,33.2291,62.4434,29.2142,2.98501,0.585917,1.78546,1.19955,232.478,168.341,64.137,0.225622,1.64849,1.42287,27.5903,30.9818,11.835,21.4084,9.57341,5.64909,4.44055,5.04482,0.60427,802.712,789.973,12.7395,5.09184,4.30116,-0.790683
0,50.285,1.72266,26.0038,24.2812,3.35661,0.202105,1.77936,1.57725,118.843,27.6986,91.1446,-2.35055,-0.35305,1.9975,1.22412,68.2824,20.8783,44.5804,23.702,10.1989,1.38654,5.79271,4.40617,113.775,88.9296,24.8449,1.56224,1.3115,-0.250739
0,96.0269,78.2903,87.1586,8.86831,23.5506,20.5006,22.0256,1.52501,176.606,159.285,17.3211,2.48449,1.19955,-1.28494,22.5837,18.7345,2.50167,10.6181,8.11642,2.32367,1.29386,1.80876,0.514905,122.902,16.8889,106.013,4.2933,1.03196,-3.26134
0,54.9231,15.0447,34.9839,19.9392,4.81607,4.81607,4.81607,-4.76837e-07,183.871,150.246,33.6251,1.0229,2.13617,1.11326,24.4616,24.2464,1.99671,13.1216,11.1249,4.56552,1.37266,2.96909,1.59643,134.862,107.723,27.1393,4.33246,2.79434,-1.53812
0,74.2029,6.15044,40.1766,34.0262,2.04803,1.02875,1.53839,0.509639,248.453,110.069,138.384,-0.414821,1.66575,2.08057,22.4604,23.292,2.70228,12.9971,10.2948,2.95254,2.95254,2.95254,-2.38419e-07,234.763,218.317,16.4468,-4.55842,-3.51339,1.04503
0,79.0072,40.5736,59.7904,19.2168,1.25192,-1.25192,-9.53674e-07,1.25192,109.785,85.653,24.1325,0.200881,0.899482,0.698601,14.2946,42.4931,1.27444,21.8838,20.6093,7.93122,1.01925,4.47524,3.45598,64.9957,38.8195,26.1763,-1.8722,-1.16717,0.705027
0,53.1701,35.2654,44.2178,8.95237,2.75295,-0.991258,0.880848,1.87211,70.901,46.782,24.119,-1.30621,0.338395,1.6446,7.09358,78.7339,39.7799,59.2569,19.477,6.08241,6.08241,6.08241,0,95.0607,75.2479,19.8127,0.89914,0.713731,-0.185409
0,80.0434,15.2069,47.6251,32.4182,6.55172,2.98513,4.76842,1.7833,104.391,62.2779,42.1128,-0.00714999,-0.761027,-0.753877,48.7079,227.24,109.856,168.548,58.6917,27.0338,-3.06086,11.9865,15.0473,383.348,178.336,205.013,-2.25212,-0.332167,1.91995
0,38.6995,9.65399,24.1768,14.5228,0.550364,0.550364,0.550364,-2.38419e-07,42.2358,27.1525,15.0833,0.767708,0.490746,-0.276962,33.1435,50.5493,25.6142,38.0817,12.4676,8.25571,1.61608,4.9359,3.31981,105.707,86.8889,18.8183,-2.41387,-1.46434,0.949529
0,50.5573,33.6981,42.1277,8.42957,1.85053,-1.51947,0.165531,1.685,59.4044,46.9465,12.4579,-0.455941,0.47384,0.929781,9.03549,25.0431,1.22517,13.1341,11.909,4.95706,-2.091,1.43303,3.52403,118.576,104.902,13.6736,3.2305,2.76693,-0.463571
